code,unit,title,major
BIOL3209,2,"Biodiversity Analysis, Discovery and Systematics",Archaeological Science (Extended Major)
CONS3017,2,Landscape Ecology,Archaeological Science (Extended Major)
ERTH3103,2,Sedimentary Environments,Archaeological Science (Extended Major)
ERTH3205,2,Geochemistry and Geochronology,Archaeological Science (Extended Major)
PSYC3262,2,Evolutionary Approaches to Human Behaviour,Archaeological Science (Extended Major)
BIOL1020,2,"Genes, Cells & Evolution",Biochemistry & Molecular Biology (Major)
BIOL1040,2,Cells to Organisms,Biochemistry & Molecular Biology (Major)
CHEM1100,2,Chemistry 1,Biochemistry & Molecular Biology (Major)
BIOC2000,2,Biochemistry & Molecular Biology,Biochemistry & Molecular Biology (Major)
BIOC3000,2,Advanced Biochemistry and Molecular Biology,Biochemistry & Molecular Biology (Major)
BIOL2202,2,Genetics,Biochemistry & Molecular Biology (Major)
BIOL2200,2,Cell Structure & Function,Biochemistry & Molecular Biology (Major)
BIPH2000,2,Foundations of Biophysics,Biochemistry & Molecular Biology (Major)
CHEM2052,2,Chemical Biology,Biochemistry & Molecular Biology (Major)
CHEM2060,2,Intermediate Chemistry 2,Biochemistry & Molecular Biology (Major)
MICR2000,2,Microbiology & Immunology,Biochemistry & Molecular Biology (Major)
SCIE2020,2,CSI UQ: Introduction to Forensic Science,Biochemistry & Molecular Biology (Major)
BIOC3003,2,Human Molecular Genetics & Disease,Biochemistry & Molecular Biology (Major)
BIOC3005,2,Molecular Systems Biology,Biochemistry & Molecular Biology (Major)
BIOC3006,2,Biochemistry of Metabolism in Health and Disease,Biochemistry & Molecular Biology (Major)
BIOL3004,2,Genomics & Bioinformatics,Biochemistry & Molecular Biology (Major)
BIOL3006,2,Molecular Cell Biology,Biochemistry & Molecular Biology (Major)
BIPH3001,2,Frontiers in Biophysics,Biochemistry & Molecular Biology (Major)
CHEM3020,2,Medicinal Chemistry and Chemical Biology,Biochemistry & Molecular Biology (Major)
BIOL1020,2,"Genes, Cells & Evolution",Bioinformatics (Major)
BIOL3014,2,Advanced Bioinformatics,Bioinformatics (Major)
SCIE2100,2,Introduction to Bioinformatics,Bioinformatics (Major)
"[	
	BIOC2000",2,Biochemistry & Molecular Biology,Bioinformatics (Major)
[ or,NA,[ or,Bioinformatics (Major)
"[	
	BIOL2202",2,Genetics,Bioinformatics (Major)
"[	
	COSC2500",2,Numerical Methods in Computational Science,Bioinformatics (Major)
[ or,NA,[ or,Bioinformatics (Major)
"[	
	CSSE2002",2,Programming in the Large,Bioinformatics (Major)
[ or,NA,[ or,Bioinformatics (Major)
"[	
	INFS2200",2,Relational Database Systems,Bioinformatics (Major)
"[	
	BIOL2006",2,Biostatistics & Experimental Design,Bioinformatics (Major)
[ or,NA,[ or,Bioinformatics (Major)
"[	
	STAT2003",2,Mathematical Probability,Bioinformatics (Major)
BIOC3000,2,Advanced Biochemistry and Molecular Biology,Bioinformatics (Major)
BIOC3005,2,Molecular Systems Biology,Bioinformatics (Major)
BIOL3222,2,Model Organism Genetics,Bioinformatics (Major)
COMP3506,2,Algorithms & Data Structures,Bioinformatics (Major)
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",Bioinformatics (Major)
COSC3500,2,High-Performance Computing,Bioinformatics (Major)
INFS3200,2,Advanced Database Systems,Bioinformatics (Major)
MATH3104,2,Mathematical Biology,Bioinformatics (Major)
MICR3004,2,Microbial Genomics,Bioinformatics (Major)
STAT3306,2,Statistical Analysis of Genetic Data,Bioinformatics (Major)
BIOL1020,2,"Genes, Cells & Evolution",Biomedical Science (Major)
BIOL1040,2,Cells to Organisms,Biomedical Science (Major)
CHEM1100,2,Chemistry 1,Biomedical Science (Major)
BIOL2200,2,Cell Structure & Function,Biomedical Science (Major)
BIOM3200,2,Biomedical Science,Biomedical Science (Major)
BIOC2000,2,Biochemistry & Molecular Biology,Biomedical Science (Major)
BIOL2202,2,Genetics,Biomedical Science (Major)
BIOM2011,2,Integrative Cell & Tissue Biology,Biomedical Science (Major)
BIOM2012,2,Systems Physiology,Biomedical Science (Major)
BIOM2020,2,Human Anatomy,Biomedical Science (Major)
BIOM2208,2,Differentiation & Development,Biomedical Science (Major)
BIOM2402,2,Principles of Pharmacology,Biomedical Science (Major)
MICR2000,2,Microbiology & Immunology,Biomedical Science (Major)
ANAT3022,2,Functional Neuroanatomy,Biomedical Science (Major)
BIOC3003,2,Human Molecular Genetics & Disease,Biomedical Science (Major)
BIOC3005,2,Molecular Systems Biology,Biomedical Science (Major)
BIOC3006,2,Biochemistry of Metabolism in Health and Disease,Biomedical Science (Major)
BIOL3003,2,Advanced Immunology,Biomedical Science (Major)
BIOL3004,2,Genomics & Bioinformatics,Biomedical Science (Major)
BIOL3006,2,Molecular Cell Biology,Biomedical Science (Major)
BIOM3002,2,Human Biomedical Anatomy,Biomedical Science (Major)
BIOM3003,2,Functional Musculoskeletal Anatomy,Biomedical Science (Major)
BIOM3014,2,Molecular & Cellular Physiology,Biomedical Science (Major)
BIOM3015,2,Integrative Physiology & Pathophysiology,Biomedical Science (Major)
BIOM3020,2,Integrated Endocrinology,Biomedical Science (Major)
BIOM3401,2,Systems Pharmacology,Biomedical Science (Major)
BIOM3402,2,Experimental Pharmacology,Biomedical Science (Major)
BIOT3002,2,Drug Design & Development,Biomedical Science (Major)
DEVB3001,2,Developmental Neurobiology,Biomedical Science (Major)
DEVB3002,2,Stem Cells and Regenerative Medicine,Biomedical Science (Major)
MICR3001,2,Microbes & Human Health,Biomedical Science (Major)
MICR3002,2,Virology,Biomedical Science (Major)
MICR3003,2,Molecular Microbiology,Biomedical Science (Major)
NEUR3001,2,Molecular & Cellular Neuroscience,Biomedical Science (Major)
NEUR3002,2,The Integrated Brain,Biomedical Science (Major)
SCIE3011,2,Perspectives in Science Research,Biomedical Science (Major)
SCIE3220,2,Biomedical Science Research Skills,Biomedical Science (Major)
SCIE3221,2,Biomedical Science Research Project,Biomedical Science (Major)
SCIE3260,2,"Introduction to Research in Chemistry, Biochemistry & Microbiology (A)",Biomedical Science (Major)
SCIE3261,2,"Introduction to Research in Chemistry, Biochemistry & Microbiology (B)",Biomedical Science (Major)
BIOL1020,2,"Genes, Cells & Evolution",Biomedical Science (Extended Major)
BIOL1040,2,Cells to Organisms,Biomedical Science (Extended Major)
CHEM1100,2,Chemistry 1,Biomedical Science (Extended Major)
BIOC2000,2,Biochemistry & Molecular Biology,Biomedical Science (Extended Major)
BIOL2200,2,Cell Structure & Function,Biomedical Science (Extended Major)
BIOL2202,2,Genetics,Biomedical Science (Extended Major)
BIOM2011,2,Integrative Cell & Tissue Biology,Biomedical Science (Extended Major)
BIOM3200,2,Biomedical Science,Biomedical Science (Extended Major)
BIOM2012,2,Systems Physiology,Biomedical Science (Extended Major)
BIOM2020,2,Human Anatomy,Biomedical Science (Extended Major)
BIOM2208,2,Differentiation & Development,Biomedical Science (Extended Major)
BIOM2402,2,Principles of Pharmacology,Biomedical Science (Extended Major)
MICR2000,2,Microbiology & Immunology,Biomedical Science (Extended Major)
ANAT3022,2,Functional Neuroanatomy,Biomedical Science (Extended Major)
BIOC3000,2,Advanced Biochemistry and Molecular Biology,Biomedical Science (Extended Major)
BIOC3003,2,Human Molecular Genetics & Disease,Biomedical Science (Extended Major)
BIOC3005,2,Molecular Systems Biology,Biomedical Science (Extended Major)
BIOC3006,2,Biochemistry of Metabolism in Health and Disease,Biomedical Science (Extended Major)
BIOL3003,2,Advanced Immunology,Biomedical Science (Extended Major)
BIOL3004,2,Genomics & Bioinformatics,Biomedical Science (Extended Major)
BIOL3006,2,Molecular Cell Biology,Biomedical Science (Extended Major)
BIOL3222,2,Model Organism Genetics,Biomedical Science (Extended Major)
BIOM3002,2,Human Biomedical Anatomy,Biomedical Science (Extended Major)
BIOM3003,2,Functional Musculoskeletal Anatomy,Biomedical Science (Extended Major)
BIOM3014,2,Molecular & Cellular Physiology,Biomedical Science (Extended Major)
BIOM3015,2,Integrative Physiology & Pathophysiology,Biomedical Science (Extended Major)
BIOM3020,2,Integrated Endocrinology,Biomedical Science (Extended Major)
BIOM3401,2,Systems Pharmacology,Biomedical Science (Extended Major)
BIOM3402,2,Experimental Pharmacology,Biomedical Science (Extended Major)
BIOT3002,2,Drug Design & Development,Biomedical Science (Extended Major)
CHEM3020,2,Medicinal Chemistry and Chemical Biology,Biomedical Science (Extended Major)
DEVB3001,2,Developmental Neurobiology,Biomedical Science (Extended Major)
DEVB3002,2,Stem Cells and Regenerative Medicine,Biomedical Science (Extended Major)
MICR3001,2,Microbes & Human Health,Biomedical Science (Extended Major)
MICR3002,2,Virology,Biomedical Science (Extended Major)
MICR3003,2,Molecular Microbiology,Biomedical Science (Extended Major)
NEUR3001,2,Molecular & Cellular Neuroscience,Biomedical Science (Extended Major)
NEUR3002,2,The Integrated Brain,Biomedical Science (Extended Major)
PARA3002,2,Biomedical Parasitology,Biomedical Science (Extended Major)
SCIE3011,2,Perspectives in Science Research,Biomedical Science (Extended Major)
SCIE3220,2,Biomedical Science Research Skills,Biomedical Science (Extended Major)
SCIE3221,2,Biomedical Science Research Project,Biomedical Science (Extended Major)
SCIE3260,2,"Introduction to Research in Chemistry, Biochemistry & Microbiology (A)",Biomedical Science (Extended Major)
SCIE3261,2,"Introduction to Research in Chemistry, Biochemistry & Microbiology (B)",Biomedical Science (Extended Major)
BIOL1040,2,Cells to Organisms,Biophysics (Dual Major)
CHEM1100,2,Chemistry 1,Biophysics (Dual Major)
"[	
	MATH1051",2,Calculus & Linear Algebra I,Biophysics (Dual Major)
[ or,NA,[ or,Biophysics (Dual Major)
"[	
	MATH1071",2,Advanced Calculus & Linear Algebra I,Biophysics (Dual Major)
"[	
	MATH1052",2,Multivariate Calculus & Ordinary Differential Equations,Biophysics (Dual Major)
[ or,NA,[ or,Biophysics (Dual Major)
"[	
	MATH1072",2,Advanced Multivariate Calculus & Ordinary Differential Equations,Biophysics (Dual Major)
"[	
	PHYS1001",2,Mechanics & Thermal Physics I,Biophysics (Dual Major)
[ or,NA,[ or,Biophysics (Dual Major)
"[	
	PHYS1171",2,Physical Basis of Biological Systems,Biophysics (Dual Major)
BIPH2000,2,Foundations of Biophysics,Biophysics (Dual Major)
BIPH3001,2,Frontiers in Biophysics,Biophysics (Dual Major)
"[	
	PHYS3900",2,Perspectives in Physics Research,Biophysics (Dual Major)
[ or,NA,[ or,Biophysics (Dual Major)
"[	
	SCIE3260",2,"Introduction to Research in Chemistry, Biochemistry & Microbiology (A)",Biophysics (Dual Major)
BIOC2000,2,Biochemistry & Molecular Biology,Biophysics (Dual Major)
BIOL2200,2,Cell Structure & Function,Biophysics (Dual Major)
BIOM2011,2,Integrative Cell & Tissue Biology,Biophysics (Dual Major)
CHEM2050,2,Intermediate Chemistry 1,Biophysics (Dual Major)
CHEM2052,2,Chemical Biology,Biophysics (Dual Major)
CHEM2060,2,Intermediate Chemistry 2,Biophysics (Dual Major)
CSSE2002,2,Programming in the Large,Biophysics (Dual Major)
PHYS2020,2,Thermodynamics & Condensed Matter Physics,Biophysics (Dual Major)
PHYS2055,2,Introduction to Fields in Physics,Biophysics (Dual Major)
SCIE2100,2,Introduction to Bioinformatics,Biophysics (Dual Major)
"[	
	MATH2000",2,Calculus & Linear Algebra II,Biophysics (Dual Major)
[ or,NA,[ or,Biophysics (Dual Major)
"[	
	MATH2001",2,Advanced Calculus & Linear Algebra II,Biophysics (Dual Major)
MATH2100,2,Applied Mathematical Analysis,Biophysics (Dual Major)
COSC2500,2,Numerical Methods in Computational Science,Biophysics (Dual Major)
BIOC3000,2,Advanced Biochemistry and Molecular Biology,Biophysics (Dual Major)
BIOC3005,2,Molecular Systems Biology,Biophysics (Dual Major)
BIOL3014,2,Advanced Bioinformatics,Biophysics (Dual Major)
CHEE4301,2,Nanomaterials & Their Characterisation,Biophysics (Dual Major)
CHEM3004,2,Determination of Molecular Structure,Biophysics (Dual Major)
CHEM3010,2,Advanced Inorganic Chemistry,Biophysics (Dual Major)
CHEM3011,2,Advanced Physical Chemistry,Biophysics (Dual Major)
CHEM3030,2,Nanomaterials and Self-Assembled Systems,Biophysics (Dual Major)
MATH3104,2,Mathematical Biology,Biophysics (Dual Major)
NEUR3001,2,Molecular & Cellular Neuroscience,Biophysics (Dual Major)
PHYS3020,2,Statistical Mechanics,Biophysics (Dual Major)
PHYS3051,2,Fields in Physics,Biophysics (Dual Major)
PHYS3071,2,Computational Physics,Biophysics (Dual Major)
"[	
	BIOL1020",2,"Genes, Cells & Evolution",Chemical Sciences (Dual Major)
[ or,NA,[ or,Chemical Sciences (Dual Major)
"[	
	BIOL1040",2,Cells to Organisms,Chemical Sciences (Dual Major)
[ or,NA,[ or,Chemical Sciences (Dual Major)
"[	
	MATH1051",2,Calculus & Linear Algebra I,Chemical Sciences (Dual Major)
[ or,NA,[ or,Chemical Sciences (Dual Major)
"[	
	MATH1071",2,Advanced Calculus & Linear Algebra I,Chemical Sciences (Dual Major)
[ or,NA,[ or,Chemical Sciences (Dual Major)
"[	
	PHYS1001",2,Mechanics & Thermal Physics I,Chemical Sciences (Dual Major)
CHEM1100,2,Chemistry 1,Chemical Sciences (Dual Major)
CHEM1200,2,Chemistry 2,Chemical Sciences (Dual Major)
CHEM2050,2,Intermediate Chemistry 1,Chemical Sciences (Dual Major)
CHEM2054,2,Experimental Chemistry,Chemical Sciences (Dual Major)
CHEM2060,2,Intermediate Chemistry 2,Chemical Sciences (Dual Major)
CHEM3016,2,Advanced Experimental Chemistry,Chemical Sciences (Dual Major)
CHEM3001,2,Advanced Organic Chemistry,Chemical Sciences (Dual Major)
CHEM3010,2,Advanced Inorganic Chemistry,Chemical Sciences (Dual Major)
CHEM3011,2,Advanced Physical Chemistry,Chemical Sciences (Dual Major)
CHEM3004,2,Determination of Molecular Structure,Chemical Sciences (Dual Major)
CHEM3030,2,Nanomaterials and Self-Assembled Systems,Chemical Sciences (Dual Major)
BIOC2000,2,Biochemistry & Molecular Biology,Chemical Sciences (Dual Major)
BIOL2200,2,Cell Structure & Function,Chemical Sciences (Dual Major)
BIPH2000,2,Foundations of Biophysics,Chemical Sciences (Dual Major)
CHEE2001,2,Process Principles,Chemical Sciences (Dual Major)
CHEM2052,2,Chemical Biology,Chemical Sciences (Dual Major)
CHEM2058,2,Translational Chemistry and Data Processing,Chemical Sciences (Dual Major)
COSC2500,2,Numerical Methods in Computational Science,Chemical Sciences (Dual Major)
MATH2100,2,Applied Mathematical Analysis,Chemical Sciences (Dual Major)
PHYS2020,2,Thermodynamics & Condensed Matter Physics,Chemical Sciences (Dual Major)
PHYS2041,2,Introduction to Quantum Mechanics,Chemical Sciences (Dual Major)
SCIE2020,2,CSI UQ: Introduction to Forensic Science,Chemical Sciences (Dual Major)
SCIE2100,2,Introduction to Bioinformatics,Chemical Sciences (Dual Major)
BIPH3001,2,Frontiers in Biophysics,Chemical Sciences (Dual Major)
CHEE3301,2,Polymer Engineering,Chemical Sciences (Dual Major)
CHEE4302,2,Electrochemistry & Corrosion,Chemical Sciences (Dual Major)
CHEE4305,2,Biomaterials: Materials in Medicine,Chemical Sciences (Dual Major)
CHEM3001,2,Advanced Organic Chemistry,Chemical Sciences (Dual Major)
CHEM3010,2,Advanced Inorganic Chemistry,Chemical Sciences (Dual Major)
CHEM3011,2,Advanced Physical Chemistry,Chemical Sciences (Dual Major)
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",Chemical Sciences (Dual Major)
PHYS3825,2,Advanced Experimental Skills,Chemical Sciences (Dual Major)
BIOC2000,2,Biochemistry & Molecular Biology,Chemical Sciences (Dual Major)
BIOC3000,2,Advanced Biochemistry and Molecular Biology,Chemical Sciences (Dual Major)
CHEM3001,2,Advanced Organic Chemistry,Chemical Sciences (Dual Major)
CHEM3004,2,Determination of Molecular Structure,Chemical Sciences (Dual Major)
CHEM3008,2,Medicinal & Biological Chemistry,Chemical Sciences (Dual Major)
BIOL2006,2,Biostatistics & Experimental Design,Chemical Sciences (Dual Major)
BIOL2200,2,Cell Structure & Function,Chemical Sciences (Dual Major)
BIOL2202,2,Genetics,Chemical Sciences (Dual Major)
BIPH2000,2,Foundations of Biophysics,Chemical Sciences (Dual Major)
CHEM2052,2,Chemical Biology,Chemical Sciences (Dual Major)
CHEM2058,2,Translational Chemistry and Data Processing,Chemical Sciences (Dual Major)
MICR2000,2,Microbiology & Immunology,Chemical Sciences (Dual Major)
SCIE2020,2,CSI UQ: Introduction to Forensic Science,Chemical Sciences (Dual Major)
SCIE2100,2,Introduction to Bioinformatics,Chemical Sciences (Dual Major)
BIOC3003,2,Human Molecular Genetics & Disease,Chemical Sciences (Dual Major)
BIOC3005,2,Molecular Systems Biology,Chemical Sciences (Dual Major)
BIOL3004,2,Genomics & Bioinformatics,Chemical Sciences (Dual Major)
BIOL3006,2,Molecular Cell Biology,Chemical Sciences (Dual Major)
BIPH3001,2,Frontiers in Biophysics,Chemical Sciences (Dual Major)
CHEE4305,2,Biomaterials: Materials in Medicine,Chemical Sciences (Dual Major)
CHEM3010,2,Advanced Inorganic Chemistry,Chemical Sciences (Dual Major)
CHEM3011,2,Advanced Physical Chemistry,Chemical Sciences (Dual Major)
CHEM3013,2,Nanoscience: Self-assembly,Chemical Sciences (Dual Major)
CHEM3014,2,Nanoscience: Synthesis,Chemical Sciences (Dual Major)
MICR3002,2,Virology,Chemical Sciences (Dual Major)
MICR3003,2,Molecular Microbiology,Chemical Sciences (Dual Major)
CHEM1100,2,Chemistry 1,Chemistry (Major)
CHEM1200,2,Chemistry 2,Chemistry (Major)
CHEM2050,2,Intermediate Chemistry 1,Chemistry (Major)
CHEM2054,2,Experimental Chemistry,Chemistry (Major)
CHEM2060,2,Intermediate Chemistry 2,Chemistry (Major)
CHEM3016,2,Advanced Experimental Chemistry,Chemistry (Major)
CHEM3001,2,Advanced Organic Chemistry,Chemistry (Major)
CHEM3010,2,Advanced Inorganic Chemistry,Chemistry (Major)
CHEM3011,2,Advanced Physical Chemistry,Chemistry (Major)
CHEM3001,2,Advanced Organic Chemistry,Chemistry (Major)
CHEM3004,2,Determination of Molecular Structure,Chemistry (Major)
CHEM3010,2,Advanced Inorganic Chemistry,Chemistry (Major)
CHEM3011,2,Advanced Physical Chemistry,Chemistry (Major)
CHEM3020,2,Medicinal Chemistry and Chemical Biology,Chemistry (Major)
CHEM3030,2,Nanomaterials and Self-Assembled Systems,Chemistry (Major)
BIOL1020,2,"Genes, Cells & Evolution",Computational Science (Dual Majors)
BIOL1040,2,Cells to Organisms,Computational Science (Dual Majors)
CHEM1100,2,Chemistry 1,Computational Science (Dual Majors)
COSC2500,2,Numerical Methods in Computational Science,Computational Science (Dual Majors)
SCIE2100,2,Introduction to Bioinformatics,Computational Science (Dual Majors)
BIOL3014,2,Advanced Bioinformatics,Computational Science (Dual Majors)
COMP3506,2,Algorithms & Data Structures,Computational Science (Dual Majors)
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",Computational Science (Dual Majors)
COSC3500,2,High-Performance Computing,Computational Science (Dual Majors)
MATH3104,2,Mathematical Biology,Computational Science (Dual Majors)
PHYS3071,2,Computational Physics,Computational Science (Dual Majors)
STAT3004,2,Probability Models & Stochastic Processes,Computational Science (Dual Majors)
BIOC2000,2,Biochemistry & Molecular Biology,Computational Science (Dual Majors)
BIOC3000,2,Advanced Biochemistry and Molecular Biology,Computational Science (Dual Majors)
BIOL2202,2,Genetics,Computational Science (Dual Majors)
BIOL2200,2,Cell Structure & Function,Computational Science (Dual Majors)
BIPH2000,2,Foundations of Biophysics,Computational Science (Dual Majors)
CHEM2052,2,Chemical Biology,Computational Science (Dual Majors)
CHEM2060,2,Intermediate Chemistry 2,Computational Science (Dual Majors)
MICR2000,2,Microbiology & Immunology,Computational Science (Dual Majors)
SCIE2020,2,CSI UQ: Introduction to Forensic Science,Computational Science (Dual Majors)
BIOC3003,2,Human Molecular Genetics & Disease,Computational Science (Dual Majors)
BIOC3005,2,Molecular Systems Biology,Computational Science (Dual Majors)
BIOC3006,2,Biochemistry of Metabolism in Health and Disease,Computational Science (Dual Majors)
BIOL3004,2,Genomics & Bioinformatics,Computational Science (Dual Majors)
BIOL3006,2,Molecular Cell Biology,Computational Science (Dual Majors)
BIPH3001,2,Frontiers in Biophysics,Computational Science (Dual Majors)
CHEM3020,2,Medicinal Chemistry and Chemical Biology,Computational Science (Dual Majors)
BIOL1020,2,"Genes, Cells & Evolution",
BIOL1040,2,Cells to Organisms,
CHEM1100,2,Chemistry 1,
COSC2500,2,Numerical Methods in Computational Science,
SCIE2100,2,Introduction to Bioinformatics,
BIOL3014,2,Advanced Bioinformatics,
COMP3506,2,Algorithms & Data Structures,
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",
COSC3500,2,High-Performance Computing,
MATH3104,2,Mathematical Biology,
PHYS3071,2,Computational Physics,
STAT3004,2,Probability Models & Stochastic Processes,
BIOL2200,2,Cell Structure & Function,
BIOM3200,2,Biomedical Science,
BIOC2000,2,Biochemistry & Molecular Biology,
BIOL2202,2,Genetics,
BIOM2011,2,Integrative Cell & Tissue Biology,
BIOM2012,2,Systems Physiology,
BIOM2020,2,Human Anatomy,
BIOM2208,2,Differentiation & Development,
BIOM2402,2,Principles of Pharmacology,
MICR2000,2,Microbiology & Immunology,
ANAT3022,2,Functional Neuroanatomy,
BIOC3003,2,Human Molecular Genetics & Disease,
BIOC3005,2,Molecular Systems Biology,
BIOC3006,2,Biochemistry of Metabolism in Health and Disease,
BIOL3003,2,Advanced Immunology,
BIOL3004,2,Genomics & Bioinformatics,
BIOL3006,2,Molecular Cell Biology,
BIOM3002,2,Human Biomedical Anatomy,
BIOM3003,2,Functional Musculoskeletal Anatomy,
BIOM3014,2,Molecular & Cellular Physiology,
BIOM3015,2,Integrative Physiology & Pathophysiology,
BIOM3020,2,Integrated Endocrinology,
BIOM3401,2,Systems Pharmacology,
BIOM3402,2,Experimental Pharmacology,
BIOT3002,2,Drug Design & Development,
DEVB3001,2,Developmental Neurobiology,
DEVB3002,2,Stem Cells and Regenerative Medicine,
MICR3001,2,Microbes & Human Health,
MICR3002,2,Virology,
MICR3003,2,Molecular Microbiology,
NEUR3001,2,Molecular & Cellular Neuroscience,
NEUR3002,2,The Integrated Brain,
SCIE3011,2,Perspectives in Science Research,
SCIE3220,2,Biomedical Science Research Skills,
SCIE3221,2,Biomedical Science Research Project,
SCIE3260,2,"Introduction to Research in Chemistry, Biochemistry & Microbiology (A)",
SCIE3261,2,"Introduction to Research in Chemistry, Biochemistry & Microbiology (B)",
CHEM1100,2,Chemistry 1,
CHEM1200,2,Chemistry 2,
COSC2500,2,Numerical Methods in Computational Science,
SCIE2100,2,Introduction to Bioinformatics,
BIOL3014,2,Advanced Bioinformatics,
COMP3506,2,Algorithms & Data Structures,
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",
COSC3500,2,High-Performance Computing,
MATH3104,2,Mathematical Biology,
PHYS3071,2,Computational Physics,
STAT3004,2,Probability Models & Stochastic Processes,
CHEM2050,2,Intermediate Chemistry 1,
CHEM2054,2,Experimental Chemistry,
CHEM3016,2,Advanced Experimental Chemistry,
CHEM2052,2,Chemical Biology,
CHEM2060,2,Intermediate Chemistry 2,
SCIE2020,2,CSI UQ: Introduction to Forensic Science,
CHEM3001,2,Advanced Organic Chemistry,
CHEM3010,2,Advanced Inorganic Chemistry,
CHEM3011,2,Advanced Physical Chemistry,
CHEM3001,2,Advanced Organic Chemistry,
CHEM3004,2,Determination of Molecular Structure,
CHEM3010,2,Advanced Inorganic Chemistry,
CHEM3011,2,Advanced Physical Chemistry,
CHEM3020,2,Medicinal Chemistry and Chemical Biology,
CHEM3030,2,Nanomaterials and Self-Assembled Systems,
BIOL1020,2,"Genes, Cells & Evolution",
BIOL1030,2,Global Challenges in Biology,
BIOL1040,2,Cells to Organisms,
COSC2500,2,Numerical Methods in Computational Science,
SCIE2100,2,Introduction to Bioinformatics,
BIOL3014,2,Advanced Bioinformatics,
COMP3506,2,Algorithms & Data Structures,
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",
COSC3500,2,High-Performance Computing,
MATH3104,2,Mathematical Biology,
PHYS3071,2,Computational Physics,
STAT3004,2,Probability Models & Stochastic Processes,
BIOL2006,2,Biostatistics & Experimental Design,
BIOL2010,2,Ecology,
BIOL2015,2,Ecology Field Studies,
BIOL2201,2,Evolution,
BIOL2202,2,Genetics,
BIOL2203,2,Plant Biology,
BIOL2204,2,Zoology,
BIOL2205,2,Insect Science,
GEOM2001,2,Geographical Information Systems,
MARS2014,2,Marine Science,
BIOL3000,2,Conservation,
BIOL3016,2,Outback Ecology Field Studies,
BIOL3215,2,Marine Ecology and Conservation,
BIOL3310,2,Macroecology and Biogeography,
BIOL3360,2,Analysis and Communication of Biological Data,
BIOL3370,2,Animal-Plant Interactions,
BIOL3009,2,Arthropods & Human Health,
BIOL3023,2,Tropical Marine Ecosystems,
BIOL3204,2,Plant Adaptation and Global Change,
BIOL3205,2,Physiological and Integrative Zoology,
BIOL3207,2,Animal Behaviour,
BIOL3209,2,"Biodiversity Analysis, Discovery and Systematics",
BIOL3227,2,Plant Identification and Vegetation Classification,
BIOL3232,2,Insect Identification and Taxonomy,
BIOL3236,2,Climate Change Biology,
BIOL3320,2,Vertebrate Diversity and Evolution,
BIOL3340,2,"Fish, Fisheries and Aquaculture",
BIOL3350,2,Genetics and Evolution of Complex Traits: From Humans to Non-Model Organisms,
BIOL3390,2,Genome Evolution,
CONS3017,2,Landscape Ecology,
BIOL1020,2,"Genes, Cells & Evolution",
BIOL1030,2,Global Challenges in Biology,
CHEM1100,2,Chemistry 1,
COSC2500,2,Numerical Methods in Computational Science,
SCIE2100,2,Introduction to Bioinformatics,
BIOL3014,2,Advanced Bioinformatics,
COMP3506,2,Algorithms & Data Structures,
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",
COSC3500,2,High-Performance Computing,
MATH3104,2,Mathematical Biology,
PHYS3071,2,Computational Physics,
STAT3004,2,Probability Models & Stochastic Processes,
BIOL2202,2,Genetics,
BIOL3004,2,Genomics & Bioinformatics,
BIOC2000,2,Biochemistry & Molecular Biology,
BIOL2006,2,Biostatistics & Experimental Design,
BIOL2010,2,Ecology,
BIOL2201,2,Evolution,
BIOL2203,2,Plant Biology,
BIOL2204,2,Zoology,
MICR2000,2,Microbiology & Immunology,
SCIE2100,2,Introduction to Bioinformatics,
BIOC3003,2,Human Molecular Genetics & Disease,
BIOC3005,2,Molecular Systems Biology,
BIOL3014,2,Advanced Bioinformatics,
BIOL3202,2,Plant Biology II,
BIOL3203,2,Plant Molecular Biology & Biotechnology,
BIOL3209,2,"Biodiversity Analysis, Discovery and Systematics",
BIOL3222,2,Model Organism Genetics,
BIOL3310,2,Macroecology and Biogeography,
BIOL3350,2,Genetics and Evolution of Complex Traits: From Humans to Non-Model Organisms,
BIOL3380,2,Laboratory Skills in Genetic Research,
BIOL3390,2,Genome Evolution,
DEVB3002,2,Stem Cells and Regenerative Medicine,
MICR3002,2,Virology,
MICR3003,2,Molecular Microbiology,
MICR3004,2,Microbial Genomics,
GEOM1000,2,Fundamentals of Geographic Information and Technologies,
GEOS1100,2,Environment & Society,
COSC2500,2,Numerical Methods in Computational Science,
SCIE2100,2,Introduction to Bioinformatics,
BIOL3014,2,Advanced Bioinformatics,
COMP3506,2,Algorithms & Data Structures,
COSC3000,2,"Visualization, Computer Graphics & Data Analysis",
COSC3500,2,High-Performance Computing,
MATH3104,2,Mathematical Biology,
PHYS3071,2,Computational Physics,
STAT3004,2,Probability Models & Stochastic Processes,
GEOS3102,2,Global Change: Problems and Prospects,
ENVM2200,2,Resource Management & Environmental Planning,
GEOG2205,2,Global Population Issues,
GEOM2000,2,Introduction to Earth Observation Sciences (EOS),
